Year,Station,StartDepth,EndDepth
2000,77,2.16408,1.73736
2000,11,3.6576,6.4008
2000,25,1.524,2.1336
2000,26,4.8768,3.048
2000,37,2.4384,3.9624
2000,43,7.3152,3.9624
2000,44,6.7056,0
2000,46,4.8768,3.6576
2000,48,4.572,5.7912
2000,50,6.096,6.4008
2000,51,3.3528,0
2000,56,7.0104,7.62
2000,57,9.4488,4.572
2000,63,5.4864,4.572
2000,67,7.9248,8.5344
2000,71,2.80416,1.524
2000,75,4.572,5.4864
2000,13,6.7056,4.572
2000,16,1.524,3.048
2000,17,3.048,6.4008
2000,19,4.2672,3.048
2000,28,2.4384,5.4864
2000,29,8.8392,7.0104
2000,36,2.4384,3.6576
2000,48,4.572,7.62
2000,53,6.4008,0
2000,54,6.096,6.096
2000,62,2.4384,3.048
2000,68,2.1336,1.9812
2000,70,3.6576,4.2672
2000,72,3.048,5.1816
2000,10,5.7912,7.62
2000,12,3.6576,6.4008
2000,15,6.7056,8.2296
2000,24,7.0104,7.3152
2000,25,1.8288,2.1336
2000,30,9.7536,10.0584
2000,32,4.2672,3.6576
2000,33,2.4384,2.1336
2000,39,10.0584,10.0584
2000,54,6.4008,0
2000,60,3.9624,3.048
2000,61,3.048,3.9624
2000,65,7.0104,6.7056
2000,68,4.2672,1.8288
2000,76,2.1336,2.1336
2000,77,2.7432,2.1336
2000,23,5.4864,3.048
2000,24,7.3152,7.0104
2000,43,5.7912,3.6576
2000,46,4.2672,3.048
2000,51,2.1336,1.2192
2000,53,6.4008,6.7056
2000,54,6.096,6.096
2000,60,3.048,3.048
2000,62,4.8768,2.1336
2000,63,4.8768,5.4864
2000,70,3.3528,2.1336
2000,71,2.4384,1.70688
2000,72,2.4384,1.524
2000,74,7.3152,7.3152
2000,75,3.6576,1.524
2000,10,5.7912,5.4864
2000,18,8.2296,9.7536
2000,21,3.9624,8.2296
2000,22,7.0104,4.2672
2000,25,1.524,3.6576
2000,26,4.572,0
2000,32,3.9624,3.048
2000,36,2.83464,5.7912
2000,45,7.0104,5.7912
2000,50,5.7912,5.1816
2000,54,6.7056,6.7056
2000,60,3.6576,3.3528
2000,68,2.4384,1.2192
2000,75,4.2672,3.6576
2000,77,2.1336,1.6764
2000,13,10.9728,6.4008
2000,17,3.6576,6.7056
2000,18,8.5344,9.144
2000,20,9.4488,8.2296
2000,31,8.8392,9.4488
2000,44,6.4008,5.1816
2000,46,5.4864,4.2672
2000,47,1.8288,3.9624
2000,48,3.9624,8.5344
2000,50,5.1816,2.4384
2000,51,1.9812,2.1336
2000,58,3.3528,0
2000,60,2.4384,2.1336
2000,64,4.572,6.096
2000,75,4.572,2.7432
2000,17,3.6576,3.048
2000,21,7.0104,5.1816
2000,22,7.0104,5.1816
2000,27,3.9624,3.9624
2000,30,10.668,10.0584
2000,40,9.4488,8.5344
2000,41,3.6576,0
2000,42,2.1336,2.4384
2000,44,6.7056,6.7056
2000,48,4.8768,8.5344
2000,52,4.8768,0
2000,55,6.7056,0
2000,65,6.4008,0
2000,10,5.1816,7.3152
2000,12,3.6576,6.096
2000,21,4.572,3.6576
2000,33,2.4384,2.1336
2000,38,10.0584,6.4008
2000,50,5.4864,1.8288
2000,61,2.4384,3.6576
2000,63,5.1816,5.4864
2000,65,6.7056,6.7056
2000,66,7.0104,6.7056
2000,68,2.4384,1.524
2000,72,2.5908,1.8288
2000,75,3.3528,2.7432
2000,76,2.1336,2.4384
2000,20,12.4968,7.9248
2000,22,6.7056,5.4864
2000,26,4.572,3.048
2000,28,2.4384,6.096
2000,30,10.3632,9.4488
2000,33,2.4384,1.8288
2000,37,1.524,4.2672
2000,40,9.4488,10.0584
2000,54,6.096,6.4008
2000,60,2.4384,4.2672
2000,67,8.2296,8.5344
2000,68,2.1336,1.8288
2000,69,1.524,1.524
2000,71,2.4384,3.048
2000,76,1.8288,1.8288
2000,77,2.286,1.79832
2000,10,5.7912,7.9248
2000,11,3.3528,3.9624
2000,18,7.62,6.4008
2000,19,4.2672,5.1816
2000,24,7.62,5.4864
2000,35,0,0
2000,36,2.286,3.3528
2000,39,11.8872,12.192
2000,42,2.1336,1.9812
2000,46,4.2672,3.048
2000,56,6.096,6.7056
2000,64,6.096,6.4008
2000,66,7.0104,6.7056
2000,21,3.9624,3.6576
2000,24,8.5344,7.3152
2000,27,3.3528,0
2000,29,7.62,7.0104
2000,37,1.8288,2.7432
2000,38,9.7536,7.3152
2000,43,6.096,4.8768
2000,50,5.7912,3.3528
2000,53,6.4008,6.4008
2000,60,3.048,0
2000,61,3.048,0
2000,66,7.0104,6.7056
2000,70,3.3528,0
2000,72,3.048,2.4384
2000,35,3.3528,4.8768
2000,42,2.4384,2.7432
2000,53,6.7056,0
2000,57,9.7536,5.4864
2000,60,3.048,3.3528
2000,64,7.3152,7.0104
2000,72,2.7432,2.1336
2000,77,3.048,2.1336
2001,11,3.3528,4.8768
2001,22,6.7056,7.0104
2001,23,5.7912,5.4864
2001,30,9.7536,0
2001,33,2.4384,2.4384
2001,35,3.048,3.9624
2001,41,4.572,7.3152
2001,46,4.8768,3.6576
2001,48,4.572,0
2001,53,6.7056,6.096
2001,54,6.7056,6.7056
2001,58,3.048,6.7056
2001,66,7.3152,7.3152
2001,73,0,0
2001,12,3.3528,3.9624
2001,14,12.8016,6.7056
2001,17,2.4384,5.7912
2001,18,7.9248,8.5344
2001,19,4.2672,0
2001,29,7.0104,6.4008
2001,35,2.4384,2.7432
2001,40,9.144,9.7536
2001,42,1.8288,0
2001,66,7.0104,6.7056
2001,68,2.286,1.524
2001,70,3.048,0
2001,72,2.7432,2.4384
2001,73,7.62,5.7912
2001,77,1.524,1.8288
2001,16,3.3528,2.4384
2001,17,3.048,4.572
2001,22,7.0104,6.7056
2001,26,4.8768,2.7432
2001,33,2.4384,3.048
2001,38,7.0104,7.0104
2001,58,9.7536,0
2001,63,5.7912,3.9624
2001,65,7.0104,6.7056
2001,66,7.0104,0
2001,67,7.62,7.3152
2001,72,3.048,0
2001,73,7.62,7.3152
2001,13,7.0104,4.2672
2001,14,12.192,6.7056
2001,19,3.9624,2.1336
2001,21,9.144,3.6576
2001,27,6.7056,0
2001,32,3.6576,4.2672
2001,34,2.1336,1.524
2001,47,1.31064,3.048
2001,51,1.8288,2.1336
2001,56,6.4008,7.0104
2001,61,1.92024,3.048
2001,67,6.7056,7.3152
2001,71,2.10312,1.8288
2001,73,4.572,6.7056
2001,10,5.7912,3.048
2001,12,3.048,3.9624
2001,16,3.048,2.4384
2001,21,4.2672,8.8392
2001,24,7.0104,7.62
2001,27,3.6576,6.7056
2001,38,8.2296,6.7056
2001,42,2.4384,4.8768
2001,60,3.048,3.3528
2001,71,2.7432,4.8768
2001,74,7.9248,7.3152
2001,76,1.8288,1.8288
2001,77,2.4384,2.1336
2001,15,6.4008,7.9248
2001,19,4.572,3.3528
2001,22,6.4008,4.2672
2001,27,3.3528,5.4864
2001,37,1.6764,3.048
2001,39,9.4488,10.668
2001,40,10.0584,9.7536
2001,41,4.572,4.8768
2001,42,1.8288,1.2192
2001,57,4.2672,3.6576
2001,69,1.2192,1.8288
2001,70,3.3528,4.2672
2001,71,2.7432,3.048
2001,75,3.9624,3.6576
2001,10,5.4864,7.3152
2001,11,3.048,4.572
2001,20,11.5824,4.2672
2001,24,6.7056,7.0104
2001,29,6.7056,7.0104
2001,31,6.7056,11.8872
2001,36,2.65176,0
2001,43,5.1816,4.8768
2001,47,1.8288,3.048
2001,50,5.7912,4.2672
2001,53,6.7056,4.8768
2001,56,7.3152,6.7056
2001,60,3.048,3.9624
2001,64,6.4008,6.7056
2001,66,6.7056,6.7056
2001,13,10.3632,5.4864
2001,17,2.1336,3.6576
2001,23,5.1816,6.096
2001,28,2.4384,5.4864
2001,34,2.34696,0
2001,42,2.1336,1.8288
2001,50,5.7912,4.2672
2001,54,6.096,6.096
2001,60,3.048,2.4384
2001,61,2.52984,3.9624
2001,62,5.4864,2.4384
2001,65,6.4008,6.7056
2001,73,6.4008,6.4008
2001,77,1.6764,1.524
2001,11,3.3528,4.8768
2001,15,6.4008,0
2001,19,4.572,4.572
2001,23,5.7912,6.7056
2001,27,3.048,2.7432
2001,31,9.144,9.7536
2001,37,1.8288,3.048
2001,48,3.9624,9.7536
2001,56,6.096,3.3528
2001,60,2.7432,3.9624
2001,63,5.1816,5.1816
2001,65,7.0104,6.7056
2001,74,7.62,7.62
2001,76,1.8288,3.3528
2001,11,3.3528,5.4864
2001,13,10.0584,4.572
2001,14,12.8016,7.0104
2001,20,11.8872,10.668
2001,22,6.7056,5.1816
2001,38,9.7536,7.0104
2001,40,8.8392,0
2001,45,6.096,5.7912
2001,51,2.286,2.37744
2001,52,4.572,3.3528
2001,53,6.096,0
2001,54,6.096,6.096
2001,62,4.8768,2.1336
2001,71,2.71272,2.56032
2001,72,3.048,5.4864
2001,77,2.56032,2.1336
2001,19,4.572,3.048
2001,20,11.8872,7.9248
2001,21,3.3528,7.3152
2001,24,6.4008,0
2001,31,8.5344,6.7056
2001,32,3.3528,2.4384
2001,40,8.2296,8.8392
2001,63,4.8768,5.7912
2001,66,7.62,6.7056
2001,69,1.58496,1.524
2001,71,1.8288,2.1336
2001,11,3.048,3.6576
2001,17,4.2672,6.4008
2001,18,7.9248,7.62
2001,21,5.7912,3.9624
2001,22,6.096,5.7912
2001,26,3.9624,2.5908
2001,30,9.7536,8.8392
2001,39,10.0584,10.3632
2001,47,2.01168,3.3528
2001,50,6.7056,5.7912
2001,53,6.096,5.4864
2001,57,7.0104,4.8768
2001,66,6.7056,6.7056
2001,75,4.8768,2.01168
2001,26,3.9624,2.4384
2001,27,3.6576,4.2672
2001,28,3.048,6.4008
2001,30,10.3632,10.0584
2001,34,2.4384,3.3528
2001,36,2.7432,3.9624
2001,39,9.7536,10.3632
2001,41,4.2672,1.8288
2001,47,1.8288,3.048
2001,56,6.096,6.7056
2001,61,2.8956,3.3528
2001,62,5.7912,3.9624
2001,64,6.4008,7.3152
2001,69,1.6764,1.524
2001,71,2.4384,2.4384
2001,75,4.8768,1.524
2001,11,3.3528,3.9624
2001,12,3.3528,3.3528
2001,20,12.192,8.2296
2001,26,4.8768,3.048
2001,35,3.048,3.3528
2001,37,2.1336,3.6576
2001,38,9.144,6.096
2001,41,4.2672,1.8288
2001,56,6.096,3.9624
2001,62,3.3528,3.9624
2001,67,7.62,7.3152
2001,70,3.6576,2.4384
2001,10,5.4864,7.0104
2001,17,3.3528,3.3528
2001,18,7.9248,7.3152
2001,19,4.572,3.048
2001,20,10.668,7.3152
2001,25,0.9144,1.0668
2001,31,8.8392,9.144
2001,38,8.5344,5.7912
2001,46,4.2672,3.6576
2001,56,4.2672,3.048
2001,66,6.096,6.7056
2001,68,1.8288,0
2001,12,3.6576,0
2001,13,14.0208,4.572
2001,14,12.8016,7.0104
2001,26,4.572,2.7432
2001,31,9.4488,0
2001,32,4.572,0
2001,36,3.048,3.6576
2001,39,10.668,8.5344
2001,43,6.7056,3.6576
2001,49,3.9624,6.4008
2001,51,3.048,0
2001,64,6.7056,7.0104
2001,65,7.0104,0
2001,68,2.1336,1.524
2001,69,2.1336,2.4384
2001,74,7.62,0
2001,13,6.7056,4.2672
2001,18,7.3152,6.7056
2001,24,6.7056,6.7056
2001,28,3.048,5.7912
2001,32,3.6576,3.3528
2001,40,9.4488,9.7536
2001,41,4.8768,3.048
2001,46,4.8768,3.9624
2001,50,7.0104,1.8288
2001,51,2.4384,1.8288
2001,53,6.4008,6.096
2001,56,6.4008,7.0104
2001,64,6.096,6.4008
2001,65,6.4008,6.7056
2001,73,6.7056,6.7056
2001,12,0.85344,0
2001,17,2.7432,1.524
2001,21,3.6576,3.048
2001,27,3.3528,0
2001,28,2.86512,5.7912
2001,32,4.2672,0
2001,52,4.8768,2.1336
2001,54,7.0104,6.7056
2001,55,7.3152,7.0104
2001,70,4.2672,4.2672
2001,71,2.7432,2.5908
2001,72,3.048,2.4384
2001,74,7.9248,7.3152
2001,24,7.0104,0
2001,26,4.572,2.4384
2001,30,10.3632,10.0584
2001,38,8.8392,6.096
2001,41,5.4864,4.2672
2001,42,1.8288,1.524
2001,45,6.096,0
2001,48,4.2672,11.2776
2001,52,3.9624,1.8288
2001,58,3.048,3.3528
2001,60,2.7432,2.7432
2001,62,5.7912,3.6576
2001,67,7.9248,7.62
2001,14,12.4968,7.3152
2001,19,4.8768,0
2001,20,12.4968,0
2001,30,10.0584,10.9728
2001,31,8.5344,0
2001,32,4.2672,3.048
2001,33,2.5908,2.4384
2001,47,2.1336,6.096
2001,53,7.0104,7.3152
2001,60,3.3528,3.048
2001,61,4.8768,0
2001,66,7.62,7.3152
2001,73,7.0104,7.3152
2001,76,1.9812,0
2001,11,3.048,3.6576
2001,18,7.62,5.7912
2001,22,6.4008,0
2001,25,0.9144,1.524
2001,27,3.3528,3.3528
2001,29,7.9248,0
2001,38,9.144,6.096
2001,40,9.4488,0
2001,48,4.572,7.3152
2001,52,4.2672,1.524
2001,58,2.4384,1.8288
2001,65,6.7056,6.4008
2001,68,2.7432,1.8288
2001,69,1.2192,1.8288
2001,74,7.62,7.62
2001,75,4.8768,3.6576
2001,12,3.6576,4.2672
2001,14,13.716,8.5344
2001,15,6.7056,3.6576
2001,23,6.4008,0
2001,24,7.3152,8.2296
2001,25,1.76784,3.048
2001,27,3.9624,0
2001,33,2.7432,3.3528
2001,35,3.3528,3.3528
2001,43,6.096,6.7056
2001,52,4.8768,2.7432
2001,54,7.0104,7.0104
2001,70,3.9624,5.7912
2001,76,2.04216,0
2001,11,3.048,3.048
2001,21,3.3528,0
2001,27,3.3528,5.4864
2001,31,8.5344,9.144
2001,34,1.8288,1.524
2001,37,1.9812,3.3528
2001,41,3.9624,0
2001,42,1.8288,2.1336
2001,46,4.8768,5.7912
2001,48,4.2672,6.7056
2001,50,5.4864,3.048
2001,63,4.8768,0
2001,71,2.1336,1.8288
2001,73,6.7056,0
2001,18,9.4488,7.62
2001,31,9.144,9.144
2001,32,4.572,0
2001,33,3.3528,2.83464
2001,36,2.4384,3.9624
2001,40,9.7536,9.7536
2001,45,6.4008,5.7912
2001,47,1.8288,3.6576
2001,56,6.096,0
2001,60,3.048,3.3528
2001,63,5.4864,5.4864
2001,69,1.6764,0
2001,72,2.7432,2.07264
2001,77,2.04216,0
2001,16,3.048,0
2001,17,3.048,3.9624
2001,20,12.192,0
2001,22,6.4008,2.7432
2001,23,5.7912,7.3152
2001,27,3.6576,0
2001,28,3.3528,7.9248
2001,36,0,0
2001,37,2.1336,7.0104
2001,39,9.4488,10.668
2001,55,7.0104,7.0104
2001,61,0.73152,0
2001,63,4.8768,0
2001,64,6.096,6.4008
2001,17,2.7432,1.8288
2001,20,7.62,8.8392
2001,26,5.1816,3.6576
2001,30,10.9728,0
2001,36,2.7432,3.9624
2001,42,3.048,3.048
2001,45,7.0104,6.7056
2001,48,4.2672,7.62
2001,56,7.3152,7.62
2001,71,2.7432,2.7432
2001,72,3.3528,4.2672
2002,16,2.7432,3.3528
2002,19,6.7056,2.4384
2002,21,4.2672,6.096
2002,31,9.144,8.8392
2002,40,9.144,10.0584
2002,48,8.2296,10.9728
2002,52,4.2672,2.4384
2002,56,6.4008,3.3528
2002,57,6.096,5.7912
2002,66,7.62,6.096
2002,74,7.0104,6.7056
2002,10,6.7056,8.5344
2002,25,1.2192,2.7432
2002,30,1.8288,1.524
2002,31,8.5344,6.7056
2002,37,1.8288,3.6576
2002,40,8.8392,0
2002,41,4.2672,3.9624
2002,43,8.5344,4.8768
2002,44,6.096,5.4864
2002,50,4.8768,1.8288
2002,56,6.4008,3.3528
2002,60,2.4384,3.3528
2002,68,3.048,2.1336
2002,13,6.096,3.048
2002,17,2.4384,6.4008
2002,18,10.0584,2.7432
2002,20,12.192,7.3152
2002,26,4.2672,2.4384
2002,28,7.0104,5.4864
2002,31,8.8392,7.3152
2002,34,2.4384,2.1336
2002,42,1.8288,2.4384
2002,50,5.1816,0
2002,54,6.096,6.096
2002,66,7.0104,0
2002,67,7.9248,7.3152
2002,14,13.1064,0
2002,17,3.3528,0
2002,20,9.4488,8.5344
2002,27,3.6576,4.2672
2002,31,8.8392,7.62
2002,33,2.4384,0
2002,35,2.7432,3.3528
2002,50,5.1816,1.8288
2002,57,7.0104,5.4864
2002,63,5.1816,6.096
2002,65,6.096,6.7056
2002,67,7.0104,0
2002,74,7.0104,7.0104
2002,10,4.8768,6.096
2002,26,4.572,2.8956
2002,29,7.3152,6.096
2002,32,7.0104,7.0104
2002,33,1.6764,1.524
2002,37,2.1336,3.048
2002,39,10.9728,0
2002,51,1.8288,2.4384
2002,60,2.4384,3.048
2002,62,5.1816,6.096
2002,65,6.7056,6.096
2002,66,7.0104,6.7056
2002,68,2.7432,4.8768
2002,71,2.1336,2.286
2002,73,6.7056,7.3152
2002,75,4.8768,0
2002,13,7.3152,3.6576
2002,19,4.572,2.8956
2002,20,14.6304,7.9248
2002,23,6.096,6.4008
2002,27,3.9624,4.572
2002,34,2.1336,1.9812
2002,36,3.048,3.6576
2002,37,2.4384,8.8392
2002,38,9.7536,6.096
2002,43,6.096,5.1816
2002,45,6.7056,4.2672
2002,52,4.572,2.4384
2002,64,6.096,6.7056
2002,15,5.7912,9.144
2002,21,3.9624,3.3528
2002,24,6.4008,4.8768
2002,28,2.7432,5.7912
2002,30,9.144,8.8392
2002,45,6.096,6.096
2002,46,5.7912,6.4008
2002,49,5.4864,5.4864
2002,51,1.8288,0
2002,56,6.096,7.3152
2002,69,1.2192,1.524
2002,71,2.1336,1.9812
2002,76,1.524,1.8288
2002,77,2.1336,2.1336
2002,15,7.0104,0
2002,31,9.144,9.4488
2002,41,3.6576,0
2002,44,6.4008,5.1816
2002,45,6.7056,6.7056
2002,57,10.668,5.1816
2002,58,3.048,0
2002,60,3.048,2.4384
2002,61,2.49936,3.6576
2002,63,5.4864,5.7912
2002,65,6.7056,7.0104
2002,67,7.9248,7.3152
2002,71,2.52984,0
2002,72,2.8956,2.1336
2002,10,5.1816,5.7912
2002,16,2.77368,0
2002,17,2.8956,3.048
2002,24,6.7056,6.7056
2002,25,1.0668,2.4384
2002,30,9.7536,10.0584
2002,34,1.8288,2.4384
2002,38,6.7056,0
2002,45,6.096,6.4008
2002,52,2.4384,3.3528
2002,61,1.61544,3.6576
2002,62,4.572,6.096
2002,63,4.572,4.8768
2002,69,1.2192,0
2002,71,2.1336,1.8288
2002,74,7.0104,0
2002,12,3.9624,4.8768
2002,14,15.24,0
2002,22,6.4008,0
2002,29,0.762,6.7056
2002,30,10.0584,8.5344
2002,40,7.62,9.7536
2002,43,6.096,5.1816
2002,48,3.9624,7.3152
2002,50,5.4864,1.8288
2002,52,4.572,0
2002,53,6.4008,5.7912
2002,56,6.4008,3.3528
2002,61,2.4384,3.9624
2002,67,7.0104,6.4008
2002,77,2.4384,2.1336
2002,17,2.7432,1.8288
2002,18,7.3152,0
2002,22,7.0104,0
2002,29,7.0104,6.7056
2002,30,9.7536,0
2002,37,1.524,3.9624
2002,49,5.4864,5.4864
2002,50,2.31648,0
2002,52,4.2672,2.4384
2002,55,7.62,6.4008
2002,62,4.8768,0
2002,64,5.4864,6.7056
2002,65,6.096,7.0104
2002,70,3.048,1.524
2002,76,1.3716,1.524
2002,11,3.9624,0
2002,23,6.096,0
2002,24,7.3152,5.4864
2002,33,2.4384,0
2002,37,2.1336,0
2002,40,7.3152,0
2002,46,4.8768,4.8768
2002,49,6.096,5.4864
2002,54,7.9248,0
2002,58,3.3528,3.048
2002,60,3.048,0
2002,64,6.096,0
2002,67,7.3152,7.0104
2002,74,7.3152,7.3152
2002,10,0.762,7.9248
2002,13,10.9728,4.2672
2002,15,6.096,7.3152
2002,16,3.048,3.048
2002,26,4.2672,2.4384
2002,36,2.1336,3.3528
2002,39,9.4488,10.3632
2002,47,1.8288,5.7912
2002,52,4.2672,2.7432
2002,55,8.5344,6.7056
2002,60,2.4384,0
2002,72,2.8956,0
2002,74,7.3152,7.3152
2002,14,12.192,6.7056
2002,24,7.0104,5.1816
2002,26,4.8768,2.7432
2002,27,3.3528,3.048
2002,30,10.0584,9.7536
2002,36,2.86512,3.9624
2002,43,6.096,0
2002,52,5.4864,0
2002,53,6.7056,0
2002,62,5.4864,2.46888
2002,63,5.4864,3.6576
2002,66,7.0104,7.3152
2002,74,7.0104,7.3152
2002,76,1.64592,1.524
2002,17,1.2192,4.2672
2002,21,2.77368,3.3528
2002,27,3.048,4.572
2002,32,3.3528,0
2002,35,2.7432,0
2002,41,3.6576,3.6576
2002,47,1.8288,0
2002,51,1.8288,1.9812
2002,53,6.096,6.096
2002,56,6.7056,0
2002,61,1.9812,3.3528
2002,62,4.8768,0
2002,65,6.096,0
2002,73,6.4008,0
2002,77,2.286,2.1336
2002,12,3.6576,3.3528
2002,16,3.3528,2.7432
2002,19,4.572,3.048
2002,20,12.192,8.8392
2002,24,7.3152,4.8768
2002,29,7.3152,0
2002,35,3.048,3.6576
2002,38,9.144,0
2002,40,8.8392,9.144
2002,42,2.4384,1.524
2002,46,4.8768,3.6576
2002,63,5.1816,0
2002,66,7.3152,7.3152
2002,67,7.62,0
2002,10,5.4864,7.9248
2002,22,0,0
2002,29,7.0104,6.096
2002,31,8.5344,9.144
2002,35,2.16408,2.5908
2002,36,2.77368,0
2002,45,6.4008,6.4008
2002,47,2.07264,7.0104
2002,63,4.572,4.572
2002,66,6.7056,6.7056
2002,67,7.0104,7.3152
2002,68,3.048,1.2192
2002,75,1.524,1.524
2002,10,4.8768,0
2002,18,7.9248,7.62
2002,24,7.0104,5.7912
2002,26,4.8768,3.048
2002,27,3.9624,7.3152
2002,30,10.668,9.144
2002,33,2.286,2.4384
2002,39,9.144,10.3632
2002,41,4.8768,5.1816
2002,48,4.572,5.4864
2002,50,3.048,2.07264
2002,62,5.1816,1.2192
2002,72,2.4384,2.1336
2002,73,6.7056,0
2002,75,5.4864,1.9812
2002,13,11.5824,7.0104
2002,23,6.096,6.7056
2002,24,7.62,0
2002,31,8.8392,0
2002,35,2.4384,3.3528
2002,36,2.4384,3.9624
2002,40,8.5344,0
2002,44,6.4008,5.7912
2002,48,3.6576,6.7056
2002,50,5.1816,3.6576
2002,52,4.8768,3.048
2002,54,8.2296,6.4008
2002,66,6.7056,7.0104
2002,69,1.8288,0
2002,76,1.2192,1.18872
2002,14,12.8016,7.3152
2002,15,6.7056,3.048
2002,17,3.3528,10.3632
2002,18,7.62,7.3152
2002,21,4.572,4.572
2002,22,6.7056,0
2002,24,7.3152,4.2672
2002,28,3.048,6.4008
2002,32,4.2672,0
2002,33,2.5908,2.4384
2002,44,6.7056,0
2002,45,8.8392,3.9624
2002,53,7.0104,6.096
2002,61,3.048,3.3528
2002,65,7.0104,0
2002,20,14.0208,9.144
2002,21,9.7536,1.8288
2002,25,1.524,2.1336
2002,27,3.9624,6.7056
2002,28,3.048,6.7056
2002,33,2.1336,1.9812
2002,40,9.144,9.144
2002,51,3.048,1.524
2002,58,3.3528,3.048
2002,64,0,7.0104
2002,67,7.3152,7.0104
2002,70,3.3528,4.2672
2002,72,0,0
2002,12,3.048,4.2672
2002,13,9.7536,0
2002,15,6.7056,0
2002,16,2.7432,1.8288
2002,17,2.4384,3.9624
2002,18,7.3152,9.4488
2002,27,3.048,6.096
2002,39,8.5344,0
2002,41,3.9624,0
2002,45,6.4008,4.8768
2002,53,6.4008,5.7912
2002,56,6.4008,3.048
2002,62,4.8768,0
2002,66,7.0104,6.7056
2002,75,4.2672,0
2002,14,13.1064,0
2002,15,8.2296,3.6576
2002,21,0,2.7432
2002,30,9.7536,0
2002,34,2.7432,2.1336
2002,38,7.0104,6.096
2002,49,5.7912,7.62
2002,50,5.7912,3.9624
2002,55,7.3152,0
2002,63,5.7912,6.096
2002,69,2.1336,2.1336
2002,72,3.3528,2.7432
2002,73,7.3152,7.62
2002,15,6.4008,2.62128
2002,20,13.1064,6.096
2002,22,6.7056,4.2672
2002,23,6.096,4.8768
2002,29,8.5344,7.9248
2002,30,10.9728,9.4488
2002,34,2.7432,2.4384
2002,39,11.5824,10.668
2002,46,5.4864,3.3528
2002,65,7.0104,7.62
2002,68,3.048,1.524
2002,71,3.048,2.4384
2002,74,7.3152,7.3152
2002,75,4.8768,4.2672
2002,11,3.6576,4.572
2002,18,8.2296,6.7056
2002,21,4.2672,5.4864
2002,25,1.28016,1.524
2002,26,4.8768,3.048
2002,27,4.2672,5.7912
2002,29,8.2296,7.3152
2002,49,5.7912,7.3152
2002,53,6.7056,7.3152
2002,57,11.5824,5.4864
2002,66,7.0104,7.0104
2002,69,1.8288,0
2002,77,1.9812,1.76784
2002,11,3.048,3.3528
2002,22,6.096,4.2672
2002,31,8.5344,8.8392
2002,38,8.2296,5.7912
2002,41,4.2672,3.6576
2002,44,6.096,5.4864
2002,48,4.2672,7.62
2002,49,5.7912,5.4864
2002,50,5.4864,1.524
2002,52,4.572,5.7912
2002,63,5.1816,7.0104
2002,64,6.096,6.4008
2002,65,7.0104,6.096
2002,73,7.0104,7.3152
2002,76,1.6764,1.8288
2003,10,3.9624,6.4008
2003,26,4.572,3.048
2003,27,3.6576,2.7432
2003,28,3.048,6.096
2003,32,3.3528,2.7432
2003,34,2.1336,1.8288
2003,37,2.4384,3.6576
2003,38,10.0584,6.096
2003,40,8.8392,8.5344
2003,50,5.1816,1.524
2003,51,1.8288,2.1336
2003,55,6.4008,6.7056
2003,63,4.8768,4.572
2003,70,3.3528,2.1336
2003,15,6.7056,2.7432
2003,16,3.048,2.4384
2003,21,4.572,0
2003,24,7.0104,7.3152
2003,33,2.4384,2.1336
2003,35,3.048,3.3528
2003,39,7.62,11.5824
2003,40,10.0584,0
2003,42,2.1336,1.524
2003,45,6.4008,4.572
2003,49,6.096,5.7912
2003,50,5.7912,2.1336
2003,60,3.048,3.048
2003,62,5.7912,3.6576
2003,75,5.4864,7.9248
2003,17,3.048,1.524
2003,21,3.6576,3.9624
2003,41,3.9624,3.048
2003,43,6.096,0
2003,47,1.88976,0
2003,48,5.4864,6.4008
2003,51,1.8288,1.524
2003,63,4.8768,4.8768
2003,73,6.7056,7.0104
2003,75,4.8768,5.4864
2003,11,3.6576,4.2672
2003,14,13.4112,8.5344
2003,19,4.572,5.7912
2003,20,12.4968,8.5344
2003,28,3.048,6.4008
2003,36,3.048,3.9624
2003,40,9.144,9.7536
2003,46,4.8768,3.6576
2003,48,4.2672,8.2296
2003,53,6.7056,6.7056
2003,56,6.7056,7.0104
2003,57,9.4488,5.7912
2003,58,3.6576,5.4864
2003,60,2.7432,3.048
2003,66,7.3152,7.3152
2003,14,12.192,7.0104
2003,17,3.3528,4.2672
2003,18,7.9248,6.4008
2003,21,3.3528,0
2003,22,6.7056,4.572
2003,31,8.5344,0
2003,35,2.7432,4.2672
2003,36,2.4384,3.048
2003,48,4.2672,7.62
2003,52,4.8768,2.7432
2003,54,6.7056,6.7056
2003,56,6.7056,7.3152
2003,58,3.9624,0
2003,62,5.7912,6.7056
2003,73,7.3152,7.62
2003,11,3.9624,7.0104
2003,16,3.048,2.4384
2003,17,2.7432,1.0668
2003,25,1.524,3.048
2003,30,10.668,8.5344
2003,40,9.144,9.144
2003,46,0,4.8768
2003,48,4.572,8.2296
2003,50,5.4864,2.4384
2003,52,4.572,3.6576
2003,66,7.3152,7.0104
2003,68,1.8288,1.2192
2003,73,7.3152,7.62
2003,75,1.524,1.524
2003,11,3.048,3.9624
2003,18,8.5344,6.4008
2003,21,3.3528,5.1816
2003,23,5.4864,6.096
2003,24,6.7056,5.7912
2003,28,3.048,6.4008
2003,31,8.5344,7.62
2003,34,2.4384,3.3528
2003,36,2.5908,4.2672
2003,38,9.144,7.62
2003,44,6.096,6.096
2003,47,2.1336,3.9624
